sample_id,project_split,official_split,image_relpath,map_relpath
205650,train,train,images/images/train/COCO_train2014_000000205650.jpg,maps/train/COCO_train2014_000000205650.png
205656,train,train,images/images/train/COCO_train2014_000000205656.jpg,maps/train/COCO_train2014_000000205656.png
205703,train,train,images/images/train/COCO_train2014_000000205703.jpg,maps/train/COCO_train2014_000000205703.png
205757,train,train,images/images/train/COCO_train2014_000000205757.jpg,maps/train/COCO_train2014_000000205757.png
205769,train,train,images/images/train/COCO_train2014_000000205769.jpg,maps/train/COCO_train2014_000000205769.png
205790,train,train,images/images/train/COCO_train2014_000000205790.jpg,maps/train/COCO_train2014_000000205790.png
205794,train,train,images/images/train/COCO_train2014_000000205794.jpg,maps/train/COCO_train2014_000000205794.png
20588,train,train,images/images/train/COCO_train2014_000000020588.jpg,maps/train/COCO_train2014_000000020588.png
205902,train,train,images/images/train/COCO_train2014_000000205902.jpg,maps/train/COCO_train2014_000000205902.png
205904,train,train,images/images/train/COCO_train2014_000000205904.jpg,maps/train/COCO_train2014_000000205904.png
205947,train,train,images/images/train/COCO_train2014_000000205947.jpg,maps/train/COCO_train2014_000000205947.png
205955,train,train,images/images/train/COCO_train2014_000000205955.jpg,maps/train/COCO_train2014_000000205955.png
20619,train,train,images/images/train/COCO_train2014_000000020619.jpg,maps/train/COCO_train2014_000000020619.png
206415,train,train,images/images/train/COCO_train2014_000000206415.jpg,maps/train/COCO_train2014_000000206415.png
206427,train,train,images/images/train/COCO_train2014_000000206427.jpg,maps/train/COCO_train2014_000000206427.png
206463,train,train,images/images/train/COCO_train2014_000000206463.jpg,maps/train/COCO_train2014_000000206463.png
206465,train,train,images/images/train/COCO_train2014_000000206465.jpg,maps/train/COCO_train2014_000000206465.png
206584,train,train,images/images/train/COCO_train2014_000000206584.jpg,maps/train/COCO_train2014_000000206584.png
206685,train,train,images/images/train/COCO_train2014_000000206685.jpg,maps/train/COCO_train2014_000000206685.png
206704,train,train,images/images/train/COCO_train2014_000000206704.jpg,maps/train/COCO_train2014_000000206704.png
206735,train,train,images/images/train/COCO_train2014_000000206735.jpg,maps/train/COCO_train2014_000000206735.png
206841,train,train,images/images/train/COCO_train2014_000000206841.jpg,maps/train/COCO_train2014_000000206841.png
206857,train,train,images/images/train/COCO_train2014_000000206857.jpg,maps/train/COCO_train2014_000000206857.png
207048,train,train,images/images/train/COCO_train2014_000000207048.jpg,maps/train/COCO_train2014_000000207048.png
207077,train,train,images/images/train/COCO_train2014_000000207077.jpg,maps/train/COCO_train2014_000000207077.png
207083,train,train,images/images/train/COCO_train2014_000000207083.jpg,maps/train/COCO_train2014_000000207083.png
207090,train,train,images/images/train/COCO_train2014_000000207090.jpg,maps/train/COCO_train2014_000000207090.png
207142,train,train,images/images/train/COCO_train2014_000000207142.jpg,maps/train/COCO_train2014_000000207142.png
207215,train,train,images/images/train/COCO_train2014_000000207215.jpg,maps/train/COCO_train2014_000000207215.png
207276,train,train,images/images/train/COCO_train2014_000000207276.jpg,maps/train/COCO_train2014_000000207276.png
207282,train,train,images/images/train/COCO_train2014_000000207282.jpg,maps/train/COCO_train2014_000000207282.png
207424,train,train,images/images/train/COCO_train2014_000000207424.jpg,maps/train/COCO_train2014_000000207424.png
207481,train,train,images/images/train/COCO_train2014_000000207481.jpg,maps/train/COCO_train2014_000000207481.png
207503,train,train,images/images/train/COCO_train2014_000000207503.jpg,maps/train/COCO_train2014_000000207503.png
207513,train,train,images/images/train/COCO_train2014_000000207513.jpg,maps/train/COCO_train2014_000000207513.png
207542,train,train,images/images/train/COCO_train2014_000000207542.jpg,maps/train/COCO_train2014_000000207542.png
207543,train,train,images/images/train/COCO_train2014_000000207543.jpg,maps/train/COCO_train2014_000000207543.png
207556,train,train,images/images/train/COCO_train2014_000000207556.jpg,maps/train/COCO_train2014_000000207556.png
207629,train,train,images/images/train/COCO_train2014_000000207629.jpg,maps/train/COCO_train2014_000000207629.png
207654,train,train,images/images/train/COCO_train2014_000000207654.jpg,maps/train/COCO_train2014_000000207654.png
20768,train,train,images/images/train/COCO_train2014_000000020768.jpg,maps/train/COCO_train2014_000000020768.png
20769,train,train,images/images/train/COCO_train2014_000000020769.jpg,maps/train/COCO_train2014_000000020769.png
20770,train,train,images/images/train/COCO_train2014_000000020770.jpg,maps/train/COCO_train2014_000000020770.png
207734,train,train,images/images/train/COCO_train2014_000000207734.jpg,maps/train/COCO_train2014_000000207734.png
207739,train,train,images/images/train/COCO_train2014_000000207739.jpg,maps/train/COCO_train2014_000000207739.png
207833,train,train,images/images/train/COCO_train2014_000000207833.jpg,maps/train/COCO_train2014_000000207833.png
207880,train,train,images/images/train/COCO_train2014_000000207880.jpg,maps/train/COCO_train2014_000000207880.png
207978,train,train,images/images/train/COCO_train2014_000000207978.jpg,maps/train/COCO_train2014_000000207978.png
208008,train,train,images/images/train/COCO_train2014_000000208008.jpg,maps/train/COCO_train2014_000000208008.png
208022,train,train,images/images/train/COCO_train2014_000000208022.jpg,maps/train/COCO_train2014_000000208022.png
208024,train,train,images/images/train/COCO_train2014_000000208024.jpg,maps/train/COCO_train2014_000000208024.png
208082,train,train,images/images/train/COCO_train2014_000000208082.jpg,maps/train/COCO_train2014_000000208082.png
208121,train,train,images/images/train/COCO_train2014_000000208121.jpg,maps/train/COCO_train2014_000000208121.png
208151,train,train,images/images/train/COCO_train2014_000000208151.jpg,maps/train/COCO_train2014_000000208151.png
208250,train,train,images/images/train/COCO_train2014_000000208250.jpg,maps/train/COCO_train2014_000000208250.png
208256,train,train,images/images/train/COCO_train2014_000000208256.jpg,maps/train/COCO_train2014_000000208256.png
208295,train,train,images/images/train/COCO_train2014_000000208295.jpg,maps/train/COCO_train2014_000000208295.png
208348,train,train,images/images/train/COCO_train2014_000000208348.jpg,maps/train/COCO_train2014_000000208348.png
208350,train,train,images/images/train/COCO_train2014_000000208350.jpg,maps/train/COCO_train2014_000000208350.png
208379,train,train,images/images/train/COCO_train2014_000000208379.jpg,maps/train/COCO_train2014_000000208379.png
208386,train,train,images/images/train/COCO_train2014_000000208386.jpg,maps/train/COCO_train2014_000000208386.png
208509,train,train,images/images/train/COCO_train2014_000000208509.jpg,maps/train/COCO_train2014_000000208509.png
208612,train,train,images/images/train/COCO_train2014_000000208612.jpg,maps/train/COCO_train2014_000000208612.png
208714,train,train,images/images/train/COCO_train2014_000000208714.jpg,maps/train/COCO_train2014_000000208714.png
208754,train,train,images/images/train/COCO_train2014_000000208754.jpg,maps/train/COCO_train2014_000000208754.png
208779,train,train,images/images/train/COCO_train2014_000000208779.jpg,maps/train/COCO_train2014_000000208779.png
208820,train,train,images/images/train/COCO_train2014_000000208820.jpg,maps/train/COCO_train2014_000000208820.png
20888,train,train,images/images/train/COCO_train2014_000000020888.jpg,maps/train/COCO_train2014_000000020888.png
208880,train,train,images/images/train/COCO_train2014_000000208880.jpg,maps/train/COCO_train2014_000000208880.png
208882,train,train,images/images/train/COCO_train2014_000000208882.jpg,maps/train/COCO_train2014_000000208882.png
209012,train,train,images/images/train/COCO_train2014_000000209012.jpg,maps/train/COCO_train2014_000000209012.png
209016,train,train,images/images/train/COCO_train2014_000000209016.jpg,maps/train/COCO_train2014_000000209016.png
209040,train,train,images/images/train/COCO_train2014_000000209040.jpg,maps/train/COCO_train2014_000000209040.png
209126,train,train,images/images/train/COCO_train2014_000000209126.jpg,maps/train/COCO_train2014_000000209126.png
209128,train,train,images/images/train/COCO_train2014_000000209128.jpg,maps/train/COCO_train2014_000000209128.png
209200,train,train,images/images/train/COCO_train2014_000000209200.jpg,maps/train/COCO_train2014_000000209200.png
209229,train,train,images/images/train/COCO_train2014_000000209229.jpg,maps/train/COCO_train2014_000000209229.png
209253,train,train,images/images/train/COCO_train2014_000000209253.jpg,maps/train/COCO_train2014_000000209253.png
209356,train,train,images/images/train/COCO_train2014_000000209356.jpg,maps/train/COCO_train2014_000000209356.png
209418,train,train,images/images/train/COCO_train2014_000000209418.jpg,maps/train/COCO_train2014_000000209418.png
209467,train,train,images/images/train/COCO_train2014_000000209467.jpg,maps/train/COCO_train2014_000000209467.png
209531,train,train,images/images/train/COCO_train2014_000000209531.jpg,maps/train/COCO_train2014_000000209531.png
209537,train,train,images/images/train/COCO_train2014_000000209537.jpg,maps/train/COCO_train2014_000000209537.png
209563,train,train,images/images/train/COCO_train2014_000000209563.jpg,maps/train/COCO_train2014_000000209563.png
209643,train,train,images/images/train/COCO_train2014_000000209643.jpg,maps/train/COCO_train2014_000000209643.png
20966,train,train,images/images/train/COCO_train2014_000000020966.jpg,maps/train/COCO_train2014_000000020966.png
209791,train,train,images/images/train/COCO_train2014_000000209791.jpg,maps/train/COCO_train2014_000000209791.png
209918,train,train,images/images/train/COCO_train2014_000000209918.jpg,maps/train/COCO_train2014_000000209918.png
209922,train,train,images/images/train/COCO_train2014_000000209922.jpg,maps/train/COCO_train2014_000000209922.png
209923,train,train,images/images/train/COCO_train2014_000000209923.jpg,maps/train/COCO_train2014_000000209923.png
210010,train,train,images/images/train/COCO_train2014_000000210010.jpg,maps/train/COCO_train2014_000000210010.png
210015,train,train,images/images/train/COCO_train2014_000000210015.jpg,maps/train/COCO_train2014_000000210015.png
21003,train,train,images/images/train/COCO_train2014_000000021003.jpg,maps/train/COCO_train2014_000000021003.png
210057,train,train,images/images/train/COCO_train2014_000000210057.jpg,maps/train/COCO_train2014_000000210057.png
210077,train,train,images/images/train/COCO_train2014_000000210077.jpg,maps/train/COCO_train2014_000000210077.png
210090,train,train,images/images/train/COCO_train2014_000000210090.jpg,maps/train/COCO_train2014_000000210090.png
210296,train,train,images/images/train/COCO_train2014_000000210296.jpg,maps/train/COCO_train2014_000000210296.png
210344,train,train,images/images/train/COCO_train2014_000000210344.jpg,maps/train/COCO_train2014_000000210344.png
210371,train,train,images/images/train/COCO_train2014_000000210371.jpg,maps/train/COCO_train2014_000000210371.png
210416,train,train,images/images/train/COCO_train2014_000000210416.jpg,maps/train/COCO_train2014_000000210416.png
210437,train,train,images/images/train/COCO_train2014_000000210437.jpg,maps/train/COCO_train2014_000000210437.png
210471,train,train,images/images/train/COCO_train2014_000000210471.jpg,maps/train/COCO_train2014_000000210471.png
210568,train,train,images/images/train/COCO_train2014_000000210568.jpg,maps/train/COCO_train2014_000000210568.png
210672,train,train,images/images/train/COCO_train2014_000000210672.jpg,maps/train/COCO_train2014_000000210672.png
210684,train,train,images/images/train/COCO_train2014_000000210684.jpg,maps/train/COCO_train2014_000000210684.png
210710,train,train,images/images/train/COCO_train2014_000000210710.jpg,maps/train/COCO_train2014_000000210710.png
210729,train,train,images/images/train/COCO_train2014_000000210729.jpg,maps/train/COCO_train2014_000000210729.png
210731,train,train,images/images/train/COCO_train2014_000000210731.jpg,maps/train/COCO_train2014_000000210731.png
210769,train,train,images/images/train/COCO_train2014_000000210769.jpg,maps/train/COCO_train2014_000000210769.png
210861,train,train,images/images/train/COCO_train2014_000000210861.jpg,maps/train/COCO_train2014_000000210861.png
21095,train,train,images/images/train/COCO_train2014_000000021095.jpg,maps/train/COCO_train2014_000000021095.png
210956,train,train,images/images/train/COCO_train2014_000000210956.jpg,maps/train/COCO_train2014_000000210956.png
211164,train,train,images/images/train/COCO_train2014_000000211164.jpg,maps/train/COCO_train2014_000000211164.png
